Peak ID,Retention Time,Aggregate M/Z,Polarity,Compound Name,Predicted Structure (smiles),ID,
2853,,552.2404,-,,,,
2854,,552.4876,-,,,,
2855,,552.9774,-,,,,
2856,,553.0922,-,,,,
2857,,553.1850,-,,,,
2858,,553.2491,-,,,,
2859,,553.3094,-,,,,
2860,,553.8648,-,,,,
2861,,553.9860,-,,,,
2862,,554.0650,-,,,,
2863,,554.1058,-,,,,
2864,,554.2058,-,,,,
2865,,554.2807,-,,,,
2866,,554.5639,-,,,,
2867,,554.7389,-,,,,
2868,,554.9057,-,,,,
2869,,555.0648,-,,,,
2870,,555.1166,-,,,,
2871,,555.2013,-,,,,
2872,,555.2724,-,,,,
2873,,555.3315,-,,,,
2874,,555.9122,-,,,,
2875,,555.9998,-,,,,
2876,,556.1039,-,,,,
2877,,556.1693,-,,,,
2878,,556.2728,-,,,,
2879,,556.7471,-,,,,
2880,,556.8980,-,,,,
2881,,556.9989,-,,,,
2882,,557.0697,-,,,,
2883,,557.1673,-,,,,
2884,,557.2068,-,,,,
2885,,557.2759,-,,,,
2886,,557.3353,-,,,,
2887,,557.5671,-,,,,
2888,,557.7969,-,,,,
2889,,557.9107,-,,,,
2890,,558.0638,-,,,,
2891,,558.2742,-,,,,
2892,,558.7646,-,,,,
2893,,558.8763,-,,,,
2894,,559.0436,-,,,,
2895,,559.2300,-,,,,
2896,,559.7814,-,,,,
2897,,559.9386,-,,,,
2898,,560.0478,-,,,,
2899,,560.2641,-,,,,
2900,,560.7456,-,,,,
2901,,560.9211,-,,,,
2902,,561.0192,-,,,,
2903,,561.0707,-,,,,
2904,,561.2480,-,,,,
2905,,561.7696,-,,,,
2906,,562.0116,-,,,,
2907,,562.2566,-,,,,
2908,,562.7600,-,,,,
2909,,563.0197,-,,,,
2910,,563.0600,-,,,,
2911,,563.1511,-,,,,
2912,,563.2496,-,,,,
2913,,563.4973,-,,,,
2914,,563.9969,-,,,,
2915,,564.1450,-,,,,
2916,,564.3055,-,,,,
2917,,564.7705,-,,,,
2918,,564.8957,-,,,,
2919,,565.0511,-,,,,
2920,,565.1659,-,,,,
2921,,565.2286,-,,,,
2922,,565.2568,-,,,,
2923,,565.3150,-,,,,
2924,,565.5548,-,,,,
2925,,565.9307,-,,,,
2926,,566.0553,-,,,,
2927,,566.1680,-,,,,
2928,,566.2625,-,,,,
2929,,566.7818,-,,,,
2930,,567.4741,-,,,,
2931,,567.8445,-,,,,
2932,,567.9672,-,,,,
2933,,568.1021,-,,,,
2934,,568.2312,-,,,,
2935,,568.7959,-,,,,
2936,,568.9624,-,,,,
2937,,569.0610,-,,,,
2938,,569.1659,-,,,,
2939,,569.2228,-,,,,
2940,,569.3170,-,,,,
2941,,569.4474,-,,,,
2942,,569.9524,-,,,,
2943,,570.0658,-,,,,
2944,,570.2024,-,,,,
2945,,570.3003,-,,,,
2946,,570.7295,-,,,,
2947,,571.0819,-,,,,
2948,,571.2817,-,,,,
2949,,571.8665,-,,,,
2950,,571.9631,-,,,,
2951,,572.0286,-,,,,
2952,,572.1008,-,,,,
2953,,572.2448,-,,,,
2954,,572.7690,-,,,,
2955,,572.9621,-,,,,
2956,,573.0738,-,,,,
2957,,573.1554,-,,,,
2958,,573.2493,-,,,,
2959,,573.3184,-,,,,
2960,,573.7687,-,,,,
2961,,574.0447,-,,,,
2962,,574.1600,-,,,,
2963,,574.2487,-,,,,
2964,,574.6116,-,,,,
2965,,574.7471,-,,,,
2966,,574.8345,-,,,,
2967,,575.0165,-,,,,
2968,,575.1018,-,,,,
2969,,575.3561,-,,,,
2970,,575.4584,-,,,,
2971,,575.9050,-,,,,
2972,,576.0397,-,,,,
2973,,576.2672,-,,,,
2974,,576.3586,-,,,,
2975,,576.5492,-,,,,
2976,,576.7219,-,,,,
2977,,576.8926,-,,,,
2978,,576.9943,-,,,,
2979,,577.3561,-,,,,
2980,,577.8949,-,,,,
2981,,578.0068,-,,,,
2982,,578.0689,-,,,,
2983,,578.1428,-,,,,
2984,,578.2457,-,,,,
2985,,578.3546,-,,,,
2986,,578.7467,-,,,,
2987,,579.0051,-,,,,
2988,,579.1334,-,,,,
2989,,579.2535,-,,,,
2990,,579.8921,-,,,,
2991,,580.0296,-,,,,
2992,,580.1219,-,,,,
2993,,580.3265,-,,,,
2994,,580.7550,-,,,,
2995,,580.9606,-,,,,
2996,,581.0256,-,,,,
2997,,581.0880,-,,,,
2998,,581.1692,-,,,,
2999,,581.2952,-,,,,
3000,,581.8415,-,,,,
3001,,581.9159,-,,,,
3002,,581.9592,-,,,,
3003,,582.0127,-,,,,
3004,,582.1021,-,,,,
3005,,582.1691,-,,,,
3006,,582.2740,-,,,,
3007,,582.5089,-,,,,
3008,,582.7632,-,,,,
3009,,582.8991,-,,,,
3010,,583.0136,-,,,,
3011,,583.0805,-,,,,
3012,,583.1692,-,,,,
3013,,583.2763,-,,,,
3014,,583.8240,-,,,,
3015,,583.9436,-,,,,
3016,,584.0602,-,,,,
3017,,584.1689,-,,,,
3018,,584.2452,-,,,,
3019,,584.2939,-,,,,
3020,,584.3489,-,,,,
3021,,584.5342,-,,,,
3022,,585.0429,-,,,,
3023,,585.3133,-,,,,
3024,,585.3655,-,,,,
3025,,585.4874,-,,,,
3026,,585.6032,-,,,,
3027,,585.9330,-,,,,
3028,,586.0722,-,,,,
3029,,586.1772,-,,,,
3030,,586.3110,-,,,,
3031,,586.7633,-,,,,
3032,,587.0310,-,,,,
3033,,587.2348,-,,,,
3034,,587.2905,-,,,,
3035,,587.8522,-,,,,
3036,,587.9321,-,,,,
3037,,588.0282,-,,,,
3038,,588.1135,-,,,,
3039,,588.2024,-,,,,
3040,,588.7208,-,,,,
3041,,589.0506,-,,,,
3042,,589.1575,-,,,,
3043,,589.2448,-,,,,
3044,,589.3246,-,,,,
3045,,589.7783,-,,,,
3046,,589.9629,-,,,,
3047,,590.0401,-,,,,
3048,,590.2433,-,,,,
3049,,590.7441,-,,,,
3050,,591.0435,-,,,,
3051,,591.1409,-,,,,
3052,,591.3291,-,,,,
3053,,591.7922,-,,,,
3054,,592.0121,-,,,,
3055,,592.1568,-,,,,
3056,,592.2550,-,,,,
3057,,592.7084,-,,,,
3058,,592.7753,-,,,,
3059,,592.9665,-,,,,
3060,,593.0757,-,,,,
3061,,593.1666,-,,,,
3062,,593.2631,-,,,,
3063,,593.8034,-,,,,
3064,,593.8539,-,,,,
3065,,593.9673,-,,,,
3066,,594.1176,-,,,,
3067,,594.1571,-,,,,
3068,,594.2223,-,,,,
3069,,594.2658,-,,,,
3070,,594.9632,-,,,,
3071,,595.0553,-,,,,
3072,,595.3204,-,,,,
3073,,595.6635,-,,,,
3074,,595.9765,-,,,,
3075,,596.0191,-,,,,
3076,,596.1650,-,,,,
3077,,596.2852,-,,,,
3078,,596.6686,-,,,,
3079,,596.7123,-,,,,
3080,,596.8200,-,,,,
3081,,596.9968,-,,,,
3082,,597.0830,-,,,,
3083,,597.1586,-,,,,
3084,,597.2906,-,,,,
3085,,597.3518,-,,,,
3086,,597.4072,-,,,,
3087,,597.8189,-,,,,
3088,,597.8882,-,,,,
3089,,598.0003,-,,,,
3090,,598.0796,-,,,,
3091,,598.1432,-,,,,
3092,,598.2567,-,,,,
3093,,598.3422,-,,,,
3094,,598.7560,-,,,,
3095,,598.9984,-,,,,
3096,,599.2636,-,,,,
3097,,599.4022,-,,,,
3098,,599.4894,-,,,,
3099,,600.0170,-,,,,
3100,,600.1147,-,,,,
3101,,600.2583,-,,,,
3102,,600.4107,-,,,,
3103,,600.5014,-,,,,
3104,,600.7558,-,,,,
3105,,600.9728,-,,,,
3106,,601.0340,-,,,,
3107,,601.1250,-,,,,
3108,,601.2530,-,,,,
3109,,601.3765,-,,,,
3110,,601.7845,-,,,,
3111,,601.9561,-,,,,
3112,,602.0263,-,,,,
3113,,602.1088,-,,,,
3114,,602.2582,-,,,,
3115,,602.7450,-,,,,
3116,,603.0054,-,,,,
3117,,603.1484,-,,,,
3118,,603.2693,-,,,,
3119,,603.3617,-,,,,
3120,,603.8173,-,,,,
3121,,604.0060,-,,,,
3122,,604.1453,-,,,,
3123,,604.2307,-,,,,
3124,,604.8926,-,,,,
3125,,605.0119,-,,,,
3126,,605.0831,-,,,,
3127,,605.1314,-,,,,
3128,,605.2619,-,,,,
3129,,605.3636,-,,,,
3130,,605.4785,-,,,,
3131,,605.9268,-,,,,
3132,,606.0734,-,,,,
3133,,606.2033,-,,,,
3134,,606.4218,-,,,,
3135,,606.4539,-,,,,
3136,,606.6562,-,,,,
3137,,606.7295,-,,,,
3138,,607.0721,-,,,,
3139,,607.1569,-,,,,
3140,,607.2514,-,,,,
3141,,607.3384,-,,,,
3142,,607.4128,-,,,,
3143,,607.6586,-,,,,
3144,,607.9268,-,,,,
3145,,608.0202,-,,,,
3146,,608.1248,-,,,,
3147,,608.2603,-,,,,
3148,,608.7764,-,,,,
3149,,608.9375,-,,,,
3150,,609.0274,-,,,,
3151,,609.1121,-,,,,
3152,,609.2036,-,,,,
3153,,609.3443,-,,,,
3154,,609.8304,-,,,,
3155,,609.9727,-,,,,
3156,,610.1016,-,,,,
3157,,610.1976,-,,,,
3158,,610.3188,-,,,,
3159,,610.7555,-,,,,
3160,,610.9360,-,,,,
3161,,611.0581,-,,,,
3162,,611.1454,-,,,,
3163,,611.9414,-,,,,
3164,,612.0470,-,,,,
3165,,612.1489,-,,,,
3166,,612.2600,-,,,,
3167,,612.3312,-,,,,
3168,,612.4176,-,,,,
3169,,612.7712,-,,,,
3170,,612.9773,-,,,,
3171,,613.1428,-,,,,
3172,,613.2585,-,,,,
3173,,613.3369,-,,,,
3174,,613.4540,-,,,,
3175,,613.8854,-,,,,
3176,,614.0494,-,,,,
3177,,614.1397,-,,,,
3178,,614.2361,-,,,,
3179,,614.3280,-,,,,
3180,,614.6438,-,,,,
3181,,614.7389,-,,,,
3182,,615.0582,-,,,,
3183,,615.1446,-,,,,
3184,,615.2399,-,,,,
3185,,615.3857,-,,,,
3186,,615.6417,-,,,,
3187,,615.9842,-,,,,
3188,,616.1018,-,,,,
3189,,616.2390,-,,,,
3190,,616.3845,-,,,,
3191,,616.7273,-,,,,
3192,,617.0161,-,,,,
3193,,617.2388,-,,,,
3194,,617.4225,-,,,,
3195,,617.6464,-,,,,
3196,,617.7091,-,,,,
3197,,618.0056,-,,,,
3198,,618.0850,-,,,,
3199,,618.1433,-,,,,
3200,,618.2377,-,,,,
3201,,618.4269,-,,,,
3202,,618.8724,-,,,,
3203,,618.9797,-,,,,
3204,,619.2781,-,,,,
3205,,619.3615,-,,,,
3206,,619.4344,-,,,,
3207,,619.8020,-,,,,
3208,,619.8816,-,,,,
3209,,619.9958,-,,,,
3210,,620.1183,-,,,,
3211,,620.2256,-,,,,
3212,,620.4310,-,,,,
3213,,620.5305,-,,,,
3214,,620.9842,-,,,,
3215,,621.0680,-,,,,
3216,,621.2369,-,,,,
3217,,621.7865,-,,,,
3218,,621.9056,-,,,,
3219,,621.9547,-,,,,
3220,,622.0134,-,,,,
3221,,622.1170,-,,,,
3222,,622.1670,-,,,,
3223,,622.2596,-,,,,
3224,,622.7502,-,,,,
3225,,623.0464,-,,,,
3226,,623.2147,-,,,,
3227,,623.3684,-,,,,
3228,,623.9117,-,,,,
3229,,624.0074,-,,,,
3230,,624.0902,-,,,,
3231,,624.2619,-,,,,
3232,,624.3270,-,,,,
3233,,624.4710,-,,,,
3234,,625.0619,-,,,,
3235,,625.3767,-,,,,
3236,,625.6320,-,,,,
3237,,625.8053,-,,,,
3238,,625.9552,-,,,,
3239,,626.1372,-,,,,
3240,,626.2987,-,,,,
3241,,626.5215,-,,,,
3242,,626.6360,-,,,,
3243,,627.0343,-,,,,
3244,,627.1331,-,,,,
3245,,627.2990,-,,,,
3246,,627.3988,-,,,,
3247,,627.7328,-,,,,
3248,,628.0524,-,,,,
3249,,628.1312,-,,,,
3250,,628.2028,-,,,,
3251,,628.3006,-,,,,
3252,,628.6345,-,,,,
3253,,628.6854,-,,,,
3254,,628.7400,-,,,,
3255,,629.0272,-,,,,
3256,,629.4148,-,,,,
3257,,629.9280,-,,,,
3258,,630.0285,-,,,,
3259,,630.1061,-,,,,
3260,,630.2136,-,,,,
3261,,630.3048,-,,,,
3262,,630.4223,-,,,,
3263,,630.7407,-,,,,
3264,,631.0444,-,,,,
3265,,631.2219,-,,,,
3266,,631.3680,-,,,,
3267,,631.8365,-,,,,
3268,,631.9939,-,,,,
3269,,632.0688,-,,,,
3270,,632.2118,-,,,,
3271,,632.4311,-,,,,
3272,,633.0268,-,,,,
3273,,633.1270,-,,,,
3274,,633.2062,-,,,,
3275,,633.2895,-,,,,
3276,,633.3994,-,,,,
3277,,633.5112,-,,,,
3278,,633.6173,-,,,,
3279,,633.9320,-,,,,
3280,,633.9998,-,,,,
3281,,634.1288,-,,,,
3282,,634.2433,-,,,,
3283,,634.4461,-,,,,
3284,,634.8683,-,,,,
3285,,634.9560,-,,,,
3286,,635.1215,-,,,,
3287,,635.2390,-,,,,
3288,,635.4031,-,,,,
3289,,635.8467,-,,,,
3290,,635.9687,-,,,,
3291,,636.1111,-,,,,
3292,,636.2322,-,,,,
3293,,636.4089,-,,,,
3294,,636.6227,-,,,,
3295,,636.9624,-,,,,
3296,,637.0397,-,,,,
3297,,637.1176,-,,,,
3298,,637.3004,-,,,,
3299,,637.4066,-,,,,
3300,,637.6231,-,,,,
3301,,637.8474,-,,,,
3302,,637.9870,-,,,,
3303,,638.1053,-,,,,
3304,,638.2728,-,,,,
3305,,638.4171,-,,,,
3306,,639.0328,-,,,,
3307,,639.2191,-,,,,
3308,,639.3019,-,,,,
3309,,639.9057,-,,,,
3310,,640.0220,-,,,,
3311,,640.2424,-,,,,
3312,,640.4205,-,,,,
3313,,640.9776,-,,,,
3314,,641.0450,-,,,,
3315,,641.1163,-,,,,
3316,,641.2420,-,,,,
3317,,641.3986,-,,,,
3318,,641.7848,-,,,,
3319,,642.0226,-,,,,
3320,,642.1093,-,,,,
3321,,642.2719,-,,,,
3322,,642.7622,-,,,,
3323,,643.0161,-,,,,
3324,,643.2851,-,,,,
3325,,643.4271,-,,,,
3326,,643.8817,-,,,,
3327,,644.0161,-,,,,
3328,,644.2735,-,,,,
3329,,644.4344,-,,,,
3330,,644.6109,-,,,,
3331,,644.7120,-,,,,
3332,,644.9726,-,,,,
3333,,645.0949,-,,,,
3334,,645.2803,-,,,,
3335,,645.4243,-,,,,
3336,,645.6070,-,,,,
3337,,645.9934,-,,,,
3338,,646.0766,-,,,,
3339,,646.2134,-,,,,
3340,,646.2632,-,,,,
3341,,646.4455,-,,,,
3342,,646.5419,-,,,,
3343,,646.8891,-,,,,
3344,,647.0131,-,,,,
3345,,647.2533,-,,,,
3346,,647.4483,-,,,,
3347,,647.6126,-,,,,
3348,,647.8653,-,,,,
3349,,647.9388,-,,,,
3350,,648.0504,-,,,,
3351,,648.1097,-,,,,
3352,,648.1800,-,,,,
3353,,648.2682,-,,,,
3354,,648.3381,-,,,,
3355,,648.4617,-,,,,
3356,,648.9314,-,,,,
3357,,649.0129,-,,,,
3358,,649.1001,-,,,,
3359,,649.2538,-,,,,
3360,,649.8093,-,,,,
3361,,650.0179,-,,,,
3362,,650.1040,-,,,,
3363,,650.2168,-,,,,
3364,,650.3949,-,,,,
3365,,650.9411,-,,,,
3366,,651.0947,-,,,,
3367,,651.2168,-,,,,
3368,,651.4285,-,,,,
3369,,651.8176,-,,,,
3370,,651.9590,-,,,,
3371,,651.9919,-,,,,
3372,,652.0845,-,,,,
3373,,652.2150,-,,,,
3374,,652.4279,-,,,,
3375,,653.0810,-,,,,
3376,,653.2100,-,,,,
3377,,653.3104,-,,,,
3378,,653.4287,-,,,,
3379,,653.8270,-,,,,
3380,,653.9386,-,,,,
3381,,654.0785,-,,,,
3382,,654.1552,-,,,,
3383,,654.2536,-,,,,
3384,,654.4072,-,,,,
3385,,655.0295,-,,,,
3386,,655.1093,-,,,,
3387,,655.2321,-,,,,
3388,,655.2849,-,,,,
3389,,655.4643,-,,,,
3390,,655.6164,-,,,,
3391,,655.8556,-,,,,
3392,,656.0119,-,,,,
3393,,656.1090,-,,,,
3394,,656.2200,-,,,,
3395,,657.0454,-,,,,
3396,,657.8626,-,,,,
3397,,658.0106,-,,,,
3398,,658.0905,-,,,,
3399,,658.2100,-,,,,
3400,,658.4563,-,,,,
3401,,659.0014,-,,,,
3402,,659.2843,-,,,,
3403,,659.4526,-,,,,
3404,,659.7461,-,,,,
3405,,660.0155,-,,,,
3406,,660.0666,-,,,,
3407,,660.1323,-,,,,
3408,,660.2351,-,,,,
3409,,660.4612,-,,,,
3410,,660.8075,-,,,,
3411,,660.9708,-,,,,
3412,,661.0365,-,,,,
3413,,661.2932,-,,,,
3414,,661.4653,-,,,,
3415,,661.4945,-,,,,
3416,,661.8715,-,,,,
3417,,661.9767,-,,,,
3418,,662.1028,-,,,,
3419,,662.2699,-,,,,
3420,,662.3875,-,,,,
3421,,662.4778,-,,,,
3422,,662.8753,-,,,,
3423,,662.9863,-,,,,
3424,,663.1060,-,,,,
3425,,663.2225,-,,,,
3426,,663.4083,-,,,,
3427,,663.4805,-,,,,
3428,,663.5094,-,,,,
3429,,663.5901,-,,,,
3430,,663.9049,-,,,,
3431,,663.9870,-,,,,
3432,,664.1163,-,,,,
3433,,664.1515,-,,,,
3434,,664.2363,-,,,,
3435,,664.4223,-,,,,
3436,,664.4820,-,,,,
3437,,664.9930,-,,,,
3438,,665.1145,-,,,,
3439,,665.1986,-,,,,
3440,,665.4433,-,,,,
3441,,665.5154,-,,,,
3442,,665.8621,-,,,,
3443,,666.0184,-,,,,
3444,,666.0812,-,,,,
3445,,666.2131,-,,,,
3446,,666.4456,-,,,,
3447,,666.5338,-,,,,
3448,,666.5620,-,,,,
3449,,666.6229,-,,,,
3450,,667.0298,-,,,,
3451,,667.3355,-,,,,
3452,,667.4381,-,,,,
3453,,667.8173,-,,,,
3454,,668.1369,-,,,,
3455,,668.5737,-,,,,
3456,,668.6384,-,,,,
3457,,668.9673,-,,,,
3458,,669.1403,-,,,,
3459,,669.4499,-,,,,
3460,,669.5384,-,,,,
3461,,669.8551,-,,,,
3462,,669.9126,-,,,,
3463,,670.0471,-,,,,
3464,,670.1420,-,,,,
3465,,670.2881,-,,,,
3466,,670.6622,-,,,,
3467,,670.9243,-,,,,
3468,,671.0077,-,,,,
3469,,671.0832,-,,,,
3470,,671.1316,-,,,,
3471,,671.2670,-,,,,
3472,,671.3273,-,,,,
3473,,671.4477,-,,,,
3474,,671.8201,-,,,,
3475,,671.8924,-,,,,
3476,,671.9858,-,,,,
3477,,672.0874,-,,,,
3478,,672.1896,-,,,,
3479,,672.2698,-,,,,
3480,,672.4636,-,,,,
3481,,673.0722,-,,,,
3482,,673.1794,-,,,,
3483,,673.2703,-,,,,
3484,,673.4430,-,,,,
3485,,673.8432,-,,,,
3486,,673.9752,-,,,,
3487,,674.0690,-,,,,
3488,,674.1840,-,,,,
3489,,674.3295,-,,,,
3490,,674.4773,-,,,,
3491,,674.5948,-,,,,
3492,,674.8959,-,,,,
3493,,674.9925,-,,,,
3494,,675.1752,-,,,,
3495,,675.3857,-,,,,
3496,,675.4772,-,,,,
3497,,675.5031,-,,,,
3498,,675.8381,-,,,,
3499,,675.9837,-,,,,
3500,,676.1168,-,,,,
3501,,676.2206,-,,,,
3502,,676.4853,-,,,,
3503,,676.9498,-,,,,
3504,,677.0894,-,,,,
3505,,677.2287,-,,,,
3506,,677.4521,-,,,,
3507,,677.8655,-,,,,
3508,,677.9778,-,,,,
3509,,678.0946,-,,,,
3510,,678.2105,-,,,,
3511,,678.2807,-,,,,
3512,,678.3857,-,,,,
3513,,678.4751,-,,,,
3514,,679.0088,-,,,,
3515,,679.0815,-,,,,
3516,,679.1826,-,,,,
3517,,679.4586,-,,,,
3518,,679.5444,-,,,,
3519,,679.8703,-,,,,
3520,,679.9647,-,,,,
3521,,680.0507,-,,,,
3522,,680.1853,-,,,,
3523,,680.2318,-,,,,
3524,,680.4609,-,,,,
3525,,680.5339,-,,,,
3526,,680.9807,-,,,,
3527,,681.3251,-,,,,
3528,,681.4658,-,,,,
3529,,681.8481,-,,,,
3530,,681.9716,-,,,,
3531,,682.0720,-,,,,
3532,,682.1195,-,,,,
3533,,682.2234,-,,,,
3534,,682.2810,-,,,,
3535,,683.0190,-,,,,
3536,,683.1033,-,,,,
3537,,683.2266,-,,,,
3538,,683.3127,-,,,,
3539,,683.4390,-,,,,
3540,,683.7733,-,,,,
3541,,683.8777,-,,,,
3542,,683.9546,-,,,,
3543,,684.0214,-,,,,
3544,,684.0810,-,,,,
3545,,684.2284,-,,,,
3546,,684.3213,-,,,,
3547,,684.8880,-,,,,
3548,,685.0146,-,,,,
3549,,685.2270,-,,,,
3550,,685.3161,-,,,,
3551,,685.4361,-,,,,
3552,,685.6077,-,,,,
3553,,685.8880,-,,,,
3554,,686.0283,-,,,,
3555,,686.1420,-,,,,
3556,,686.2499,-,,,,
3557,,686.4775,-,,,,
3558,,686.5246,-,,,,
3559,,686.9858,-,,,,
3560,,687.0510,-,,,,
3561,,687.1275,-,,,,
3562,,687.4738,-,,,,
3563,,687.8675,-,,,,
3564,,687.9780,-,,,,
3565,,688.0580,-,,,,
3566,,688.1643,-,,,,
3567,,688.4915,-,,,,
3568,,689.0134,-,,,,
3569,,689.0848,-,,,,
3570,,689.1566,-,,,,
3571,,689.4958,-,,,,
3572,,689.6201,-,,,,
3573,,689.9510,-,,,,
3574,,690.0479,-,,,,
3575,,690.0915,-,,,,
3576,,690.5046,-,,,,
3577,,690.5839,-,,,,
3578,,690.9527,-,,,,
3579,,691.0272,-,,,,
3580,,691.1618,-,,,,
3581,,691.4539,-,,,,
3582,,691.8468,-,,,,
3583,,692.0851,-,,,,
3584,,692.2514,-,,,,
3585,,692.4576,-,,,,
3586,,692.6220,-,,,,
3587,,692.9266,-,,,,
3588,,693.0840,-,,,,
3589,,693.2484,-,,,,
3590,,693.4702,-,,,,
3591,,693.6023,-,,,,
3592,,693.9737,-,,,,
3593,,694.0336,-,,,,
3594,,694.0848,-,,,,
3595,,694.1629,-,,,,
3596,,694.2547,-,,,,
3597,,694.4738,-,,,,
3598,,694.5553,-,,,,
3599,,694.6120,-,,,,
3600,,694.9633,-,,,,
3601,,695.0705,-,,,,
3602,,695.2896,-,,,,
3603,,695.4790,-,,,,
3604,,695.8217,-,,,,
3605,,695.9741,-,,,,
3606,,696.0614,-,,,,
3607,,696.1508,-,,,,
3608,,696.2186,-,,,,
3609,,696.3146,-,,,,
3610,,696.4868,-,,,,
3611,,696.5945,-,,,,
3612,,696.8370,-,,,,
3613,,697.0311,-,,,,
3614,,697.1606,-,,,,
3615,,697.3205,-,,,,
3616,,697.4690,-,,,,
3617,,697.8292,-,,,,
3618,,697.9729,-,,,,
3619,,698.0094,-,,,,
3620,,698.0932,-,,,,
3621,,698.2048,-,,,,
3622,,698.3287,-,,,,
3623,,699.0188,-,,,,
3624,,699.0662,-,,,,
3625,,699.1938,-,,,,
3626,,699.3012,-,,,,
3627,,699.4575,-,,,,
3628,,699.7773,-,,,,
3629,,699.8334,-,,,,
3630,,699.8715,-,,,,
3631,,699.9941,-,,,,
3632,,700.0669,-,,,,
3633,,700.1838,-,,,,
3634,,700.2432,-,,,,
3635,,700.4943,-,,,,
3636,,700.8956,-,,,,
3637,,700.9856,-,,,,
3638,,701.1519,-,,,,
3639,,701.4830,-,,,,
3640,,701.8600,-,,,,
3641,,701.9239,-,,,,
3642,,701.9954,-,,,,
3643,,702.0754,-,,,,
3644,,702.5101,-,,,,
3645,,702.6503,-,,,,
3646,,702.9620,-,,,,
3647,,703.0764,-,,,,
3648,,703.2344,-,,,,
3649,,703.5115,-,,,,
3650,,703.8451,-,,,,
3651,,703.9715,-,,,,
3652,,704.0965,-,,,,
3653,,704.2216,-,,,,
3654,,704.3799,-,,,,
3655,,704.5153,-,,,,
3656,,704.5545,-,,,,
3657,,704.9891,-,,,,
3658,,705.0888,-,,,,
3659,,705.1847,-,,,,
3660,,705.4732,-,,,,
3661,,705.9525,-,,,,
3662,,706.0071,-,,,,
3663,,706.0998,-,,,,
3664,,706.2050,-,,,,
3665,,706.4775,-,,,,
3666,,706.7164,-,,,,
3667,,707.0005,-,,,,
3668,,707.0774,-,,,,
3669,,707.1754,-,,,,
3670,,707.2778,-,,,,
3671,,707.4852,-,,,,
3672,,707.8652,-,,,,
3673,,708.0263,-,,,,
3674,,708.1146,-,,,,
3675,,708.1790,-,,,,
3676,,708.2816,-,,,,
3677,,708.3722,-,,,,
3678,,708.4915,-,,,,
3679,,708.5562,-,,,,
3680,,708.8860,-,,,,
3681,,709.0402,-,,,,
3682,,709.0999,-,,,,
3683,,709.1977,-,,,,
3684,,709.2361,-,,,,
3685,,709.2913,-,,,,
3686,,709.3378,-,,,,
3687,,709.4263,-,,,,
3688,,709.4887,-,,,,
3689,,709.8845,-,,,,
3690,,710.0493,-,,,,
3691,,710.4257,-,,,,
3692,,710.4725,-,,,,
3693,,710.5637,-,,,,
3694,,711.0555,-,,,,
3695,,711.3305,-,,,,
3696,,711.8908,-,,,,
3697,,711.9599,-,,,,
3698,,712.0188,-,,,,
3699,,712.0895,-,,,,
3700,,713.0073,-,,,,
3701,,713.0907,-,,,,
3702,,713.3654,-,,,,
3703,,713.4965,-,,,,
3704,,713.8287,-,,,,
3705,,713.8773,-,,,,
3706,,714.0658,-,,,,
3707,,714.1547,-,,,,
3708,,714.2659,-,,,,
3709,,714.5087,-,,,,
3710,,714.5807,-,,,,
3711,,714.6179,-,,,,
3712,,714.9863,-,,,,
3713,,715.0660,-,,,,
3714,,715.1552,-,,,,
3715,,715.5012,-,,,,
3716,,715.6255,-,,,,
3717,,715.9748,-,,,,
3718,,716.0473,-,,,,
3719,,716.2670,-,,,,
3720,,716.5204,-,,,,
3721,,716.6421,-,,,,
3722,,716.9723,-,,,,
3723,,717.0413,-,,,,
3724,,717.0941,-,,,,
3725,,717.1933,-,,,,
3726,,717.4786,-,,,,
3727,,717.8488,-,,,,
3728,,717.9720,-,,,,
3729,,718.0608,-,,,,
3730,,718.2025,-,,,,
3731,,718.3903,-,,,,
3732,,718.4842,-,,,,
3733,,718.9398,-,,,,
3734,,719.0459,-,,,,
3735,,719.1981,-,,,,
3736,,719.4874,-,,,,
3737,,719.8157,-,,,,
3738,,719.9515,-,,,,
3739,,720.0697,-,,,,
3740,,720.4915,-,,,,
3741,,720.6786,-,,,,
3742,,720.8225,-,,,,
3743,,720.9324,-,,,,
3744,,721.0572,-,,,,
3745,,721.1706,-,,,,
3746,,721.4992,-,,,,
3747,,721.6394,-,,,,
3748,,721.7051,-,,,,
3749,,721.8359,-,,,,
3750,,721.9507,-,,,,
3751,,722.0579,-,,,,
3752,,722.1704,-,,,,
3753,,722.2838,-,,,,
3754,,722.3840,-,,,,
3755,,722.5024,-,,,,
3756,,722.8584,-,,,,
3757,,722.9704,-,,,,
3758,,723.0358,-,,,,
3759,,723.3427,-,,,,
3760,,723.5075,-,,,,
3761,,723.8664,-,,,,
3762,,723.9775,-,,,,
3763,,724.0761,-,,,,
3764,,724.5111,-,,,,
3765,,725.0177,-,,,,
3766,,725.2052,-,,,,
3767,,725.3208,-,,,,
3768,,725.4912,-,,,,
3769,,725.8826,-,,,,
3770,,726.0245,-,,,,
3771,,726.1337,-,,,,
3772,,726.1922,-,,,,
3773,,726.3407,-,,,,
3774,,726.4253,-,,,,
3775,,727.0005,-,,,,
3776,,727.1757,-,,,,
3777,,727.5033,-,,,,
3778,,727.8730,-,,,,
3779,,728.0249,-,,,,
3780,,728.1156,-,,,,
3781,,728.2108,-,,,,
3782,,728.5268,-,,,,
